received_timestamp,entry_timestamp,dispatch_timestamp,response_timestamp,on_scene_timestamp,zipcode_of_incident,battalion,final_priority,als_unit,call_type_group,unit_type,location,latitude,longitude,number_of_alarms
2018-01-15 08:46:44.000000 UTC,2018-01-15 08:47:17.000000 UTC,2018-01-15 08:49:47.000000 UTC,2018-01-15 08:49:47.000000 UTC,,94130,B03,3,FALSE,Potentially Life-Threatening,TRUCK,"(37.828813814564946, -122.37626318413933)",37.82881381,-122.3762632,1
2018-01-15 16:02:14.000000 UTC,2018-01-15 16:02:14.000000 UTC,2018-01-15 16:02:25.000000 UTC,2018-01-15 16:03:23.000000 UTC,,94117,B05,3,FALSE,Alarm,TRUCK,"(37.7693786636844, -122.45186572613632)",37.76937866,-122.4518657,1
2018-01-15 11:31:50.000000 UTC,2018-01-15 11:31:50.000000 UTC,2018-01-15 11:32:05.000000 UTC,2018-01-15 11:32:48.000000 UTC,2018-01-15 11:47:36.000000 UTC,94121,B07,2,TRUE,Non Life-threatening,MEDIC,"(37.78162723871541, -122.49344634394704)",37.78162724,-122.4934463,1
2018-01-15 18:42:56.000000 UTC,2018-01-15 18:42:56.000000 UTC,2018-01-15 18:43:27.000000 UTC,2018-01-15 18:43:35.000000 UTC,2018-01-15 18:45:49.000000 UTC,94109,B01,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.79046311387803, -122.41391587954868)",37.79046311,-122.4139159,1
2018-01-15 23:51:19.000000 UTC,2018-01-15 23:56:42.000000 UTC,2018-01-15 23:58:16.000000 UTC,2018-01-15 23:58:40.000000 UTC,2018-01-16 00:24:24.000000 UTC,94132,B08,3,TRUE,Non Life-threatening,MEDIC,"(37.713043783833506, -122.48364401385314)",37.71304378,-122.483644,1
2018-01-15 08:03:20.000000 UTC,2018-01-15 08:07:50.000000 UTC,2018-01-15 08:08:38.000000 UTC,2018-01-15 08:09:17.000000 UTC,2018-01-15 08:14:57.000000 UTC,94134,B10,2,FALSE,Non Life-threatening,PRIVATE,"(37.722001613907544, -122.40134144505718)",37.72200161,-122.4013414,1
2018-01-15 10:24:42.000000 UTC,2018-01-15 10:26:29.000000 UTC,2018-01-15 10:27:31.000000 UTC,2018-01-15 10:28:41.000000 UTC,,94132,B08,2,TRUE,Non Life-threatening,ENGINE,"(37.71226466642348, -122.47293243797152)",37.71226467,-122.4729324,1
2018-01-15 16:53:11.000000 UTC,2018-01-15 16:53:11.000000 UTC,2018-01-15 16:54:04.000000 UTC,2018-01-15 16:54:22.000000 UTC,2018-01-15 16:56:33.000000 UTC,94117,B05,3,FALSE,Potentially Life-Threatening,ENGINE,"(37.76998561484255, -122.44323710704029)",37.76998561,-122.4432371,1
2018-01-15 11:05:36.000000 UTC,2018-01-15 11:06:22.000000 UTC,2018-01-15 11:06:44.000000 UTC,2018-01-15 11:07:19.000000 UTC,,94109,B02,3,FALSE,Alarm,RESCUE SQUAD,"(37.783138714697294, -122.42592873991305)",37.78313871,-122.4259287,1
2018-01-15 13:24:41.000000 UTC,2018-01-15 13:26:24.000000 UTC,2018-01-15 13:29:35.000000 UTC,2018-01-15 13:33:00.000000 UTC,2018-01-15 13:35:29.000000 UTC,94110,B06,3,TRUE,Alarm,ENGINE,"(37.76010129428169, -122.42142521263986)",37.76010129,-122.4214252,1
2018-01-15 13:07:09.000000 UTC,2018-01-15 13:07:09.000000 UTC,2018-01-15 13:09:42.000000 UTC,2018-01-15 13:11:04.000000 UTC,2018-01-15 13:16:29.000000 UTC,94124,B10,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.713107232142306, -122.387833652325)",37.71310723,-122.3878337,1
2018-01-15 13:43:51.000000 UTC,2018-01-15 13:46:12.000000 UTC,2018-01-15 13:46:37.000000 UTC,2018-01-15 13:48:48.000000 UTC,2018-01-15 13:49:39.000000 UTC,94133,B01,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.797468972424035, -122.40694463016568)",37.79746897,-122.4069446,1
2018-01-15 06:35:30.000000 UTC,2018-01-15 06:35:57.000000 UTC,2018-01-15 06:36:27.000000 UTC,2018-01-15 06:38:04.000000 UTC,2018-01-15 06:41:33.000000 UTC,94102,B02,3,FALSE,Alarm,RESCUE SQUAD,"(37.772283176910875, -122.42717956816004)",37.77228318,-122.4271796,1
2018-01-15 22:29:58.000000 UTC,2018-01-15 22:31:49.000000 UTC,2018-01-15 22:34:34.000000 UTC,2018-01-15 22:34:34.000000 UTC,2018-01-15 22:45:58.000000 UTC,94116,B08,2,TRUE,Non Life-threatening,MEDIC,"(37.74504841693231, -122.49403363894372)",37.74504842,-122.4940336,1
2018-01-15 17:54:07.000000 UTC,2018-01-15 17:55:28.000000 UTC,2018-01-15 17:55:58.000000 UTC,2018-01-15 17:56:16.000000 UTC,2018-01-15 18:01:23.000000 UTC,94117,B05,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.76684633177548, -122.453001181451)",37.76684633,-122.4530012,1
2018-01-15 13:01:26.000000 UTC,2018-01-15 13:02:19.000000 UTC,2018-01-15 13:02:53.000000 UTC,2018-01-15 13:03:00.000000 UTC,2018-01-15 13:05:31.000000 UTC,94102,B02,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.78202243717766, -122.4130541482534)",37.78202244,-122.4130541,1
2018-01-15 14:01:43.000000 UTC,2018-01-15 14:06:17.000000 UTC,2018-01-15 14:07:10.000000 UTC,2018-01-15 14:07:16.000000 UTC,2018-01-15 14:09:51.000000 UTC,94112,B09,2,TRUE,Non Life-threatening,MEDIC,"(37.7200903159964, -122.42959915557219)",37.72009032,-122.4295992,1
2018-01-15 19:00:38.000000 UTC,2018-01-15 19:02:52.000000 UTC,2018-01-15 19:03:25.000000 UTC,2018-01-15 19:05:51.000000 UTC,2018-01-15 19:17:35.000000 UTC,94102,B02,2,TRUE,Non Life-threatening,ENGINE,"(37.781605127270446, -122.41633625179564)",37.78160513,-122.4163363,1
2018-01-15 20:39:30.000000 UTC,2018-01-15 20:41:14.000000 UTC,2018-01-15 20:41:33.000000 UTC,2018-01-15 20:43:01.000000 UTC,2018-01-15 20:44:17.000000 UTC,94108,B01,3,TRUE,Alarm,ENGINE,"(37.79537370610962, -122.40823453854127)",37.79537371,-122.4082345,1
2018-01-15 03:37:29.000000 UTC,2018-01-15 03:37:29.000000 UTC,2018-01-15 03:38:41.000000 UTC,2018-01-15 03:38:55.000000 UTC,2018-01-15 03:49:07.000000 UTC,94107,B10,2,TRUE,Non Life-threatening,MEDIC,"(37.75362874594843, -122.39552313858634)",37.75362875,-122.3955231,1
2018-01-15 17:59:38.000000 UTC,2018-01-15 18:00:27.000000 UTC,2018-01-15 18:01:17.000000 UTC,2018-01-15 18:01:23.000000 UTC,2018-01-15 18:04:55.000000 UTC,94110,B02,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.764236118944744, -122.41965984240802)",37.76423612,-122.4196598,1
2018-01-15 09:59:06.000000 UTC,2018-01-15 10:00:07.000000 UTC,2018-01-15 10:00:33.000000 UTC,2018-01-15 10:01:11.000000 UTC,2018-01-15 10:08:55.000000 UTC,94110,B06,3,FALSE,Potentially Life-Threatening,PRIVATE,"(37.73812753715507, -122.42406354410078)",37.73812754,-122.4240635,1
2018-01-15 10:45:04.000000 UTC,2018-01-15 10:46:28.000000 UTC,2018-01-15 10:47:19.000000 UTC,2018-01-15 10:48:04.000000 UTC,2018-01-15 10:48:05.000000 UTC,94108,B01,3,TRUE,Alarm,ENGINE,"(37.7914523626926, -122.4065433000874)",37.79145236,-122.4065433,1
2018-01-15 20:00:00.000000 UTC,2018-01-15 20:01:47.000000 UTC,2018-01-15 20:03:08.000000 UTC,2018-01-15 20:04:19.000000 UTC,2018-01-15 20:06:56.000000 UTC,94124,B10,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.739419135777226, -122.39870752931519)",37.73941914,-122.3987075,1
2018-01-15 08:42:48.000000 UTC,2018-01-15 08:43:23.000000 UTC,2018-01-15 08:43:47.000000 UTC,2018-01-15 08:43:56.000000 UTC,2018-01-15 08:57:32.000000 UTC,94109,B04,2,TRUE,Non Life-threatening,MEDIC,"(37.79004514042372, -122.41720480095934)",37.79004514,-122.4172048,1
2018-01-15 18:39:03.000000 UTC,2018-01-15 18:40:25.000000 UTC,2018-01-15 18:41:27.000000 UTC,2018-01-15 18:42:23.000000 UTC,2018-01-15 19:01:24.000000 UTC,94112,B09,3,FALSE,Potentially Life-Threatening,PRIVATE,"(37.72068206091193, -122.44518420753322)",37.72068206,-122.4451842,1
2018-01-15 09:20:28.000000 UTC,2018-01-15 09:22:36.000000 UTC,2018-01-15 09:22:55.000000 UTC,2018-01-15 09:23:21.000000 UTC,2018-01-15 09:30:52.000000 UTC,94109,B02,2,TRUE,Non Life-threatening,MEDIC,"(37.784288091921624, -122.41687802842249)",37.78428809,-122.416878,1
2018-01-15 18:14:31.000000 UTC,2018-01-15 18:15:39.000000 UTC,2018-01-15 18:16:04.000000 UTC,2018-01-15 18:16:09.000000 UTC,2018-01-15 18:21:32.000000 UTC,94103,B02,2,TRUE,Potentially Life-Threatening,MEDIC,"(37.76491737902564, -122.42188644723224)",37.76491738,-122.4218864,1
2018-01-15 22:50:37.000000 UTC,2018-01-15 22:50:37.000000 UTC,2018-01-15 22:52:26.000000 UTC,2018-01-15 22:52:32.000000 UTC,,94103,B02,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.767010470780036, -122.42202013701305)",37.76701047,-122.4220201,1
2018-01-15 15:06:22.000000 UTC,2018-01-15 15:07:45.000000 UTC,2018-01-15 15:07:58.000000 UTC,2018-01-15 15:10:20.000000 UTC,2018-01-15 15:12:09.000000 UTC,94105,B03,3,FALSE,Alarm,TRUCK,"(37.793184600138076, -122.3947724789737)",37.7931846,-122.3947725,1
2018-01-15 17:18:33.000000 UTC,2018-01-15 17:19:33.000000 UTC,2018-01-15 17:20:05.000000 UTC,2018-01-15 17:21:24.000000 UTC,2018-01-15 17:27:24.000000 UTC,94131,B06,3,TRUE,Alarm,TRUCK,"(37.745549949057775, -122.43576681595883)",37.74554995,-122.4357668,1
2018-01-15 17:26:37.000000 UTC,2018-01-15 17:29:05.000000 UTC,2018-01-15 17:29:31.000000 UTC,2018-01-15 17:30:16.000000 UTC,2018-01-15 17:33:01.000000 UTC,94121,B07,3,FALSE,Alarm,TRUCK,"(37.77850522193598, -122.47709987425145)",37.77850522,-122.4770999,1
2018-01-15 21:09:59.000000 UTC,2018-01-15 21:11:38.000000 UTC,2018-01-15 21:12:05.000000 UTC,2018-01-15 21:12:28.000000 UTC,2018-01-15 21:17:03.000000 UTC,94123,B04,2,TRUE,Non Life-threatening,ENGINE,"(37.798382773384425, -122.42907645652487)",37.79838277,-122.4290765,1
2018-01-15 13:08:12.000000 UTC,2018-01-15 13:10:01.000000 UTC,2018-01-15 13:12:38.000000 UTC,2018-01-15 13:13:01.000000 UTC,2018-01-15 13:18:08.000000 UTC,94114,B06,2,TRUE,Non Life-threatening,ENGINE,"(37.74942008275371, -122.4260668293345)",37.74942008,-122.4260668,1
2018-01-15 15:19:43.000000 UTC,2018-01-15 15:19:43.000000 UTC,2018-01-15 15:19:49.000000 UTC,2018-01-15 15:21:27.000000 UTC,2018-01-15 15:23:21.000000 UTC,94105,B03,3,FALSE,Alarm,TRUCK,"(37.78778674234962, -122.40307088677874)",37.78778674,-122.4030709,1
2018-01-15 16:21:41.000000 UTC,2018-01-15 16:23:55.000000 UTC,2018-01-15 16:24:17.000000 UTC,2018-01-15 16:25:22.000000 UTC,,94117,B05,2,FALSE,Potentially Life-Threatening,ENGINE,"(37.770469538821416, -122.44331168709913)",37.77046954,-122.4433117,1
2018-01-15 10:20:59.000000 UTC,2018-01-15 10:22:27.000000 UTC,2018-01-15 10:23:16.000000 UTC,2018-01-15 10:23:40.000000 UTC,2018-01-15 10:34:45.000000 UTC,94132,B08,3,TRUE,Fire,ENGINE,"(37.722078288127044, -122.5017208227219)",37.72207829,-122.5017208,1
2018-01-15 20:00:00.000000 UTC,2018-01-15 20:01:47.000000 UTC,2018-01-15 20:03:08.000000 UTC,2018-01-15 20:03:15.000000 UTC,2018-01-15 20:08:29.000000 UTC,94124,B10,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.739419135777226, -122.39870752931519)",37.73941914,-122.3987075,1
2018-01-15 17:26:37.000000 UTC,2018-01-15 17:29:05.000000 UTC,2018-01-15 17:29:31.000000 UTC,2018-01-15 17:31:20.000000 UTC,2018-01-15 17:34:06.000000 UTC,94121,B07,3,FALSE,Alarm,ENGINE,"(37.77850522193598, -122.47709987425145)",37.77850522,-122.4770999,1
2018-01-15 06:34:29.000000 UTC,2018-01-15 06:37:03.000000 UTC,2018-01-15 06:37:55.000000 UTC,2018-01-15 06:41:24.000000 UTC,2018-01-15 06:42:45.000000 UTC,94108,B03,3,TRUE,Alarm,ENGINE,"(37.78603716235188, -122.40621287821705)",37.78603716,-122.4062129,1
2018-01-15 00:45:37.000000 UTC,2018-01-15 00:48:04.000000 UTC,2018-01-15 00:48:33.000000 UTC,2018-01-15 00:48:50.000000 UTC,2018-01-15 00:59:19.000000 UTC,94102,B03,2,FALSE,Non Life-threatening,PRIVATE,"(37.783386237938174, -122.40985372994119)",37.78338624,-122.4098537,1
2018-01-15 06:35:30.000000 UTC,2018-01-15 06:35:57.000000 UTC,2018-01-15 06:36:27.000000 UTC,2018-01-15 06:39:29.000000 UTC,2018-01-15 06:42:33.000000 UTC,94102,B02,3,FALSE,Alarm,CHIEF,"(37.772283176910875, -122.42717956816004)",37.77228318,-122.4271796,1
2018-01-15 21:51:03.000000 UTC,2018-01-15 21:53:16.000000 UTC,2018-01-15 21:53:26.000000 UTC,2018-01-15 21:54:01.000000 UTC,2018-01-15 21:58:46.000000 UTC,94103,B02,3,FALSE,Potentially Life-Threatening,PRIVATE,"(37.76972086304567, -122.4179492178342)",37.76972086,-122.4179492,1
2018-01-15 03:38:42.000000 UTC,2018-01-15 03:38:42.000000 UTC,2018-01-15 03:40:18.000000 UTC,2018-01-15 03:42:45.000000 UTC,2018-01-15 03:46:32.000000 UTC,94103,B02,2,TRUE,Non Life-threatening,ENGINE,"(37.77779030942458, -122.41283433212864)",37.77779031,-122.4128343,1
2018-01-15 09:38:27.000000 UTC,2018-01-15 09:38:27.000000 UTC,2018-01-15 09:39:32.000000 UTC,2018-01-15 09:39:36.000000 UTC,2018-01-15 09:41:48.000000 UTC,94112,B09,2,TRUE,Non Life-threatening,MEDIC,"(37.723485059874946, -122.45465234003187)",37.72348506,-122.4546523,1
2018-01-15 13:42:17.000000 UTC,2018-01-15 13:43:44.000000 UTC,2018-01-15 13:44:47.000000 UTC,2018-01-15 13:46:46.000000 UTC,2018-01-15 13:48:33.000000 UTC,94108,B01,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.79342018032697, -122.40938868300002)",37.79342018,-122.4093887,1
2018-01-15 13:25:45.000000 UTC,2018-01-15 13:26:07.000000 UTC,2018-01-15 13:26:26.000000 UTC,2018-01-15 13:26:48.000000 UTC,2018-01-15 13:34:43.000000 UTC,94102,B02,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.78186544733037, -122.41428534642068)",37.78186545,-122.4142853,1
2018-01-15 23:58:49.000000 UTC,2018-01-15 23:59:59.000000 UTC,2018-01-16 00:00:10.000000 UTC,2018-01-16 00:00:16.000000 UTC,2018-01-16 00:03:36.000000 UTC,94109,B04,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.78988335136743, -122.41801242278349)",37.78988335,-122.4180124,1
2018-01-15 15:11:14.000000 UTC,2018-01-15 15:11:14.000000 UTC,2018-01-15 15:11:38.000000 UTC,2018-01-15 15:13:00.000000 UTC,2018-01-15 15:15:49.000000 UTC,94116,B08,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.75280307891614, -122.46660049926737)",37.75280308,-122.4666005,1
2018-01-15 08:46:44.000000 UTC,2018-01-15 08:47:17.000000 UTC,2018-01-15 08:47:24.000000 UTC,2018-01-15 08:50:53.000000 UTC,2018-01-15 08:59:11.000000 UTC,94130,B03,3,TRUE,Potentially Life-Threatening,RESCUE CAPTAIN,"(37.828813814564946, -122.37626318413933)",37.82881381,-122.3762632,1
2018-01-15 00:02:15.000000 UTC,2018-01-15 00:05:37.000000 UTC,2018-01-15 00:06:10.000000 UTC,2018-01-15 00:07:58.000000 UTC,2018-01-15 00:10:01.000000 UTC,94133,B01,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.80017956120368, -122.40742149757973)",37.80017956,-122.4074215,1
2018-01-15 07:55:17.000000 UTC,2018-01-15 07:55:17.000000 UTC,2018-01-15 07:55:29.000000 UTC,2018-01-15 07:56:00.000000 UTC,2018-01-15 07:58:38.000000 UTC,94102,B03,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.78594197069232, -122.40801273025853)",37.78594197,-122.4080127,1
2018-01-15 15:14:06.000000 UTC,2018-01-15 15:15:50.000000 UTC,2018-01-15 15:16:16.000000 UTC,2018-01-15 15:17:22.000000 UTC,2018-01-15 15:20:44.000000 UTC,94102,B03,2,TRUE,Non Life-threatening,ENGINE,"(37.784091036175454, -122.41178436945478)",37.78409104,-122.4117844,1
2018-01-15 20:04:00.000000 UTC,2018-01-15 20:06:42.000000 UTC,2018-01-15 20:07:02.000000 UTC,2018-01-15 20:07:23.000000 UTC,2018-01-15 20:17:59.000000 UTC,94112,B09,2,TRUE,Non Life-threatening,MEDIC,"(37.717319773612594, -122.43488362647827)",37.71731977,-122.4348836,1
2018-01-15 00:37:36.000000 UTC,2018-01-15 00:39:18.000000 UTC,2018-01-15 00:39:36.000000 UTC,2018-01-15 00:39:41.000000 UTC,2018-01-15 00:42:24.000000 UTC,94123,B04,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.80045185560007, -122.4386858609864)",37.80045186,-122.4386859,1
2018-01-15 17:26:11.000000 UTC,2018-01-15 17:26:11.000000 UTC,2018-01-15 17:28:06.000000 UTC,2018-01-15 17:28:06.000000 UTC,2018-01-15 17:28:06.000000 UTC,94103,B02,3,TRUE,Potentially Life-Threatening,RESCUE CAPTAIN,"(37.774094856688166, -122.42000143696421)",37.77409486,-122.4200014,1
2018-01-15 15:50:10.000000 UTC,2018-01-15 15:52:27.000000 UTC,2018-01-15 15:55:16.000000 UTC,2018-01-15 15:55:16.000000 UTC,,94123,B04,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.79990524866454, -122.43950330530845)",37.79990525,-122.4395033,1
2018-01-15 16:24:16.000000 UTC,2018-01-15 16:24:16.000000 UTC,2018-01-15 16:25:25.000000 UTC,2018-01-15 16:25:32.000000 UTC,2018-01-15 16:27:51.000000 UTC,94112,B09,2,TRUE,Non Life-threatening,MEDIC,"(37.725824973651754, -122.44232442261361)",37.72582497,-122.4423244,1
2018-01-15 11:07:51.000000 UTC,2018-01-15 11:08:10.000000 UTC,2018-01-15 11:09:18.000000 UTC,2018-01-15 11:10:10.000000 UTC,2018-01-15 11:20:18.000000 UTC,94117,B02,3,FALSE,Potentially Life-Threatening,PRIVATE,"(37.77874220737065, -122.43046347021475)",37.77874221,-122.4304635,1
2018-01-15 22:55:03.000000 UTC,2018-01-15 22:56:45.000000 UTC,2018-01-15 22:57:07.000000 UTC,2018-01-15 22:57:15.000000 UTC,2018-01-15 22:59:53.000000 UTC,94108,B01,3,TRUE,Non Life-threatening,MEDIC,"(37.78869399113226, -122.40522117567934)",37.78869399,-122.4052212,1
2018-01-15 13:49:47.000000 UTC,2018-01-15 13:51:54.000000 UTC,2018-01-15 13:52:18.000000 UTC,2018-01-15 13:53:19.000000 UTC,,94132,B08,2,TRUE,Non Life-threatening,ENGINE,"(37.71226466642348, -122.47293243797152)",37.71226467,-122.4729324,1
2018-01-15 12:54:32.000000 UTC,2018-01-15 12:56:06.000000 UTC,2018-01-15 12:58:12.000000 UTC,2018-01-15 12:58:17.000000 UTC,2018-01-15 13:09:45.000000 UTC,94127,B08,2,TRUE,Non Life-threatening,MEDIC,"(37.74140650514052, -122.46216251225911)",37.74140651,-122.4621625,1
2018-01-15 18:27:43.000000 UTC,2018-01-15 18:27:43.000000 UTC,2018-01-15 18:28:17.000000 UTC,2018-01-15 18:32:44.000000 UTC,2018-01-15 18:33:06.000000 UTC,94107,B10,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.75993450499805, -122.39870384439908)",37.75993451,-122.3987038,1
2018-01-15 14:34:03.000000 UTC,2018-01-15 14:34:03.000000 UTC,2018-01-15 14:35:06.000000 UTC,2018-01-15 14:37:02.000000 UTC,,94102,B02,3,FALSE,Alarm,TRUCK,"(37.78001866691606, -122.41692617494888)",37.78001867,-122.4169262,1
2018-01-15 13:14:31.000000 UTC,2018-01-15 13:16:29.000000 UTC,2018-01-15 13:16:58.000000 UTC,2018-01-15 13:17:11.000000 UTC,,94103,B03,2,TRUE,Potentially Life-Threatening,MEDIC,"(37.78122345429451, -122.40892807079717)",37.78122345,-122.4089281,1
2018-01-15 02:08:02.000000 UTC,2018-01-15 02:08:29.000000 UTC,2018-01-15 02:09:19.000000 UTC,2018-01-15 02:11:19.000000 UTC,2018-01-15 02:13:12.000000 UTC,94107,B03,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.78048875693094, -122.39489729223246)",37.78048876,-122.3948973,1
2018-01-15 20:11:03.000000 UTC,2018-01-15 20:11:03.000000 UTC,2018-01-15 20:11:41.000000 UTC,2018-01-15 20:12:05.000000 UTC,2018-01-15 20:16:38.000000 UTC,94103,B02,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.78000586806641, -122.4119334100893)",37.78000587,-122.4119334,1
2018-01-15 20:39:30.000000 UTC,2018-01-15 20:41:14.000000 UTC,2018-01-15 20:41:33.000000 UTC,2018-01-15 20:42:57.000000 UTC,2018-01-15 20:44:16.000000 UTC,94108,B01,3,FALSE,Alarm,CHIEF,"(37.79537370610962, -122.40823453854127)",37.79537371,-122.4082345,1
2018-01-15 00:41:06.000000 UTC,2018-01-15 00:42:17.000000 UTC,2018-01-15 00:42:50.000000 UTC,2018-01-15 00:44:38.000000 UTC,2018-01-15 00:48:06.000000 UTC,94103,B02,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.77172394669689, -122.4168998198312)",37.77172395,-122.4168998,1
2018-01-15 12:01:41.000000 UTC,2018-01-15 12:04:38.000000 UTC,2018-01-15 12:04:46.000000 UTC,2018-01-15 12:05:23.000000 UTC,2018-01-15 12:07:04.000000 UTC,94114,B06,3,TRUE,Alarm,ENGINE,"(37.750099581139715, -122.43389883103134)",37.75009958,-122.4338988,1
2018-01-15 22:40:32.000000 UTC,2018-01-15 22:40:32.000000 UTC,2018-01-15 22:42:31.000000 UTC,2018-01-15 22:42:31.000000 UTC,2018-01-15 22:47:06.000000 UTC,94114,B05,2,TRUE,Non Life-threatening,MEDIC,"(37.75655039959589, -122.44695035542863)",37.7565504,-122.4469504,1
2018-01-15 22:29:58.000000 UTC,2018-01-15 22:31:49.000000 UTC,2018-01-15 22:33:21.000000 UTC,,,94116,B08,2,TRUE,Non Life-threatening,MEDIC,"(37.74504841693231, -122.49403363894372)",37.74504842,-122.4940336,1
2018-01-15 22:53:39.000000 UTC,2018-01-15 22:55:10.000000 UTC,2018-01-15 22:55:28.000000 UTC,2018-01-15 22:57:02.000000 UTC,2018-01-15 23:00:50.000000 UTC,94124,B10,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.73479735996262, -122.39069377371497)",37.73479736,-122.3906938,1
2018-01-15 21:09:59.000000 UTC,2018-01-15 21:11:38.000000 UTC,2018-01-15 21:12:05.000000 UTC,2018-01-15 21:12:14.000000 UTC,2018-01-15 21:15:00.000000 UTC,94123,B04,2,TRUE,Non Life-threatening,MEDIC,"(37.798382773384425, -122.42907645652487)",37.79838277,-122.4290765,1
2018-01-15 15:28:34.000000 UTC,2018-01-15 15:32:22.000000 UTC,2018-01-15 15:33:05.000000 UTC,2018-01-15 15:33:34.000000 UTC,2018-01-15 15:45:58.000000 UTC,94114,B05,2,FALSE,Potentially Life-Threatening,PRIVATE,"(37.766667219697524, -122.42976992803932)",37.76666722,-122.4297699,1
2018-01-15 02:47:58.000000 UTC,2018-01-15 02:52:47.000000 UTC,2018-01-15 02:53:31.000000 UTC,2018-01-15 02:53:38.000000 UTC,2018-01-15 03:04:52.000000 UTC,94102,B02,2,TRUE,Non Life-threatening,MEDIC,"(37.78383851800258, -122.41377551205974)",37.78383852,-122.4137755,1
2018-01-15 08:11:35.000000 UTC,2018-01-15 08:13:29.000000 UTC,2018-01-15 08:13:41.000000 UTC,2018-01-15 08:13:46.000000 UTC,2018-01-15 08:23:27.000000 UTC,94122,B08,2,TRUE,Non Life-threatening,MEDIC,"(37.756284076411795, -122.49374502408386)",37.75628408,-122.493745,1
2018-01-15 23:35:31.000000 UTC,2018-01-15 23:36:23.000000 UTC,2018-01-15 23:36:34.000000 UTC,2018-01-15 23:37:30.000000 UTC,2018-01-15 23:39:26.000000 UTC,94103,B02,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.765051338194475, -122.41966897386114)",37.76505134,-122.419669,1
2018-01-15 13:42:17.000000 UTC,2018-01-15 13:43:44.000000 UTC,2018-01-15 13:44:47.000000 UTC,2018-01-15 13:45:20.000000 UTC,2018-01-15 13:49:40.000000 UTC,94108,B01,3,FALSE,Potentially Life-Threatening,PRIVATE,"(37.79342018032697, -122.40938868300002)",37.79342018,-122.4093887,1
2018-01-15 19:00:38.000000 UTC,2018-01-15 19:02:52.000000 UTC,2018-01-15 19:05:36.000000 UTC,2018-01-15 19:05:36.000000 UTC,2018-01-15 19:15:30.000000 UTC,94102,B02,2,FALSE,Non Life-threatening,PRIVATE,"(37.781605127270446, -122.41633625179564)",37.78160513,-122.4163363,1
2018-01-15 23:35:31.000000 UTC,2018-01-15 23:36:23.000000 UTC,2018-01-15 23:36:34.000000 UTC,2018-01-15 23:36:43.000000 UTC,2018-01-15 23:40:36.000000 UTC,94103,B02,3,TRUE,Potentially Life-Threatening,RESCUE CAPTAIN,"(37.765051338194475, -122.41966897386114)",37.76505134,-122.419669,1
2018-01-15 14:09:49.000000 UTC,2018-01-15 14:11:10.000000 UTC,2018-01-15 14:11:20.000000 UTC,2018-01-15 14:11:48.000000 UTC,2018-01-15 14:15:38.000000 UTC,94114,B05,3,TRUE,Non Life-threatening,MEDIC,"(37.768462245901546, -122.43120487845279)",37.76846225,-122.4312049,1
2018-01-15 01:59:46.000000 UTC,2018-01-15 01:59:46.000000 UTC,2018-01-15 02:00:06.000000 UTC,2018-01-15 02:00:27.000000 UTC,2018-01-15 02:00:27.000000 UTC,94109,B04,2,TRUE,Non Life-threatening,MEDIC,"(37.79050051411814, -122.4173664176936)",37.79050051,-122.4173664,1
2018-01-15 04:25:01.000000 UTC,2018-01-15 04:27:05.000000 UTC,2018-01-15 04:27:29.000000 UTC,2018-01-15 04:27:33.000000 UTC,2018-01-15 04:38:12.000000 UTC,94121,B07,2,TRUE,Potentially Life-Threatening,MEDIC,"(37.78086102147718, -122.48901614551943)",37.78086102,-122.4890161,1
